Id,Prediction
40339,3564076.36559
40340,5114526.46422
40341,4906894.88134
40342,4017809.31538
40343,4231300.8288
40344,3765799.68083
40345,5415252.89481
40346,5670971.8317
40347,4620569.09573
40348,3526193.06335
40349,4671095.09937
40350,3922507.55701
40351,5066834.35749
40352,4892017.05498
40353,3681185.48403
40354,4650764.02073
40355,4308703.85359
40356,4582911.4017
40357,4983019.00878
40358,4454802.25433
40359,5395776.89206
40360,3689450.71397
40361,4282586.90206
40362,2991124.11634
40363,4340512.22255
40364,4311171.76967
40365,4673205.28696
40366,4047143.4443
40367,3991020.85509
40368,4404037.06777
40369,4484844.11614
40370,3687157.2891
40371,4192266.5567
40372,4496741.11572
40373,4298946.00612
40374,4448533.30077
40375,4806553.43551
40376,4502341.74489
40377,4008248.54651
40378,3414893.3813
40379,7467959.46693
40380,5018106.38707
40381,4770702.04075
40382,3933690.82589
40383,3557878.68276
40384,4062276.52077
40385,5053850.06729
40386,3946262.79349
40387,4386372.52803
40388,3790060.34818
40389,4986173.84179
40390,4837758.59887
40391,4500195.90128
40392,4548950.34216
40393,3629947.9944
40394,4252612.65822
40395,4985509.46396
40396,4761472.51836
40397,4099772.32278
40398,4736944.72802
40399,5417988.09567
40400,3470937.33332
40401,4449375.8671
40402,3867561.51866
40403,4211613.9822
40404,4817062.10522
40405,3759753.5604
40406,4583973.6088
40407,2910939.94148
40408,2540407.02931
40409,4332159.49607
40410,5200779.44273
40411,4025044.20201
40412,4177890.47533
40413,4775456.94299
40414,5445923.57661
40415,5196012.79408
40416,5108938.55834
40417,3360864.56089
40418,4124234.0475
40419,3026812.09784
40420,3261162.83533
40421,4243803.0306
40422,4290298.28774
40423,4076772.95872
40424,4751585.66838
40425,5848270.94649
40426,4391415.18299
40427,3825931.45726
40428,3684071.64286
40429,4490727.65019
40430,5064351.97746
40431,3976605.90339
40432,5172788.15823
40433,3622833.64005
40434,4331141.28605
40435,4377036.54955
40436,5014290.29647
40437,3963335.20853
40438,5085860.96029
40439,4215025.68287
40440,4127774.89077
40441,5755646.43629
40442,4024750.74481
40443,4452210.50505
40444,2949368.64781
40445,4240259.69445
40446,4841764.95729
40447,3164054.65528
40448,5071549.9766
40449,4193570.73104
40450,4528553.78998
40451,4406189.60997
40452,4800606.17125
40453,5131122.27812
40454,3373681.17406
40455,4674054.6082
40456,4802069.6626
40457,4419997.52304
40458,4607754.68739
40459,4295480.38812
40460,4630667.86346
40461,4047614.94603
40462,4326951.36283
40463,5437139.03125
40464,4692596.86455
40465,4798266.34979
40466,3755324.91577
40467,4409443.88122
40468,3408805.4918
40469,4469215.60129
40470,6006888.37887
40471,3856715.40844
40472,4520042.9627
40473,4082234.53836
40474,4448120.93993
40475,4258138.24181
40476,4364223.42495
40477,4159674.91949
40478,3522546.73102
40479,4146789.1762
40480,4208544.72255
40481,3363252.21052
40482,3592176.0162
40483,5255168.76965
40484,5111809.9022
40485,4894260.48869
40486,3732841.32752
40487,5019906.08916
40488,3520260.30144
40489,3548153.07676
40490,3663976.86596
40491,4764510.05559
40492,5159623.21153
40493,4285952.95492
40494,4506630.18841
40495,4295366.07018
40496,3672226.19905
40497,3917711.32942
40498,3944104.36077
40499,4312327.42933
40500,3946007.42887
40501,3624935.18769
40502,3652945.70878
40503,5511284.20287
40504,5383765.71627
40505,4441033.95369
40506,4388885.19488
40507,3932999.99511
40508,3854961.30616
40509,3731198.68198
40510,4370693.62489
40511,5431115.73906
40512,4237769.91691
40513,4739093.83794
40514,4545982.58663
40515,4403390.63564
40516,4310971.05819
40517,3999102.27592
40518,3576934.09874
40519,2794047.7983
40520,4718254.02205
40521,5407869.79316
40522,3987693.0351
40523,3622181.20592
40524,4533195.70554
40525,4340740.97551
40526,4295537.95392
40527,4975255.05401
40528,4913369.53763
40529,3863864.88161
40530,4478406.99281
40531,4471414.04748
40532,5464459.19431
40533,3804906.05199
40534,4365456.78616
40535,5726837.19324
40536,3588295.96177
40537,5411846.92405
40538,4358631.71433
40539,3052946.04525
40540,5035588.59074
40541,4311767.4225
40542,5033928.01271
40543,4814089.12667
40544,3636468.95416
40545,4513189.48193
40546,4068410.79078
40547,4749986.44775
40548,3736401.41904
40549,5477921.14714
40550,3979440.14357
40551,3629188.70176
40552,3893116.06081
40553,4203703.79101
40554,4513446.40951
40555,4751786.25811
40556,4801368.94407
40557,4901429.1257
40558,5436513.88523
40559,3918548.97429
40560,4259829.57987
40561,3910112.88351
40562,3295718.7031
40563,3871930.28186
40564,3843351.74763
40565,4487603.93024
40566,4678087.85206
40567,4406703.38928
40568,3713167.86446
40569,4418153.1639
40570,3834876.04954
40571,4860228.46575
40572,4152160.9246
40573,4325929.42517
40574,4491983.25865
40575,4534970.87129
40576,4400194.43632
40577,4152490.86452
40578,5024821.82837
40579,3992028.58045
40580,4482407.03988
40581,4022835.66824
40582,3880486.1987
40583,4778575.48931
40584,4338654.0583
40585,4453882.16813
40586,3698103.73132
40587,4449721.14035
40588,3952255.52253
40589,4082112.14373
40590,4208614.92724
40591,3748091.25101
40592,3923264.57719
40593,3267799.91795
40594,4550003.41069
40595,4127354.40225
40596,4668021.75991
40597,3795440.65299
40598,4675415.64337
40599,4559872.03883
40600,2934066.85401
40601,3848158.18225
40602,3765805.96022
40603,4275604.56689
40604,4698779.10109
40605,3991953.98758
40606,4160880.92968
40607,4547014.78658
40608,4614299.45626
40609,3872567.42838
40610,4356761.38938
40611,5144347.32574
40612,4264804.73495
40613,4636096.90085
40614,3611296.45451
40615,4604528.25537
40616,3522665.3071
40617,4055795.73402
40618,3771434.70138
40619,4592584.00907
40620,4446624.73074
40621,4813889.12583
40622,3845910.33046
40623,5695433.37869
40624,4266126.53415
40625,4483557.47298
40626,3878114.35592
40627,3888085.72205
40628,3947903.72512
40629,4046489.24758
40630,5383255.67288
40631,3463763.1211
40632,3396243.10815
40633,4384836.49682
40634,4682869.95303
40635,5920975.03713
40636,4276088.22764
40637,4018067.0171
40638,4042121.848
40639,4820841.13811
40640,4435745.99162
40641,4243610.69707
40642,5023979.67532
40643,3996328.86383
40644,3456953.5264
40645,3263972.33606
40646,4394768.37823
40647,4196917.02009
40648,4623779.18199
40649,4270171.77854
40650,4590570.20605
40651,4411301.39014
40652,3331917.84136
40653,4468283.70932
40654,3530692.69831
40655,4769429.20826
40656,4818418.88973
40657,4401378.17231
40658,4254330.06958
40659,3914207.31753
40660,4222933.28646
40661,3240461.94797
40662,5901557.40712
40663,4476080.64728
40664,2745986.28914
40665,4335545.31413
40666,4608816.09605
40667,4065165.68576
40668,3875278.92369
40669,3502719.20519
40670,4618398.76836
40671,5125652.01197
40672,3991648.45432
40673,3676157.22694
40674,4405671.23637
40675,3608312.71523
40676,3557376.86135
40677,4351899.97872
40678,3877946.06613
40679,4731458.07703
40680,3877592.31688
40681,5505033.15597
40682,4286062.61832
40683,4149737.91113
40684,4295410.8566
40685,4632095.22713
40686,3944009.43706
40687,3491959.48322
40688,4782087.65045
40689,4011767.05739
40690,5726037.82859
40691,5276929.74543
40692,4636239.06169
40693,6067922.1765
40694,4427487.67055
40695,4092159.95065
40696,3694797.91409
40697,6161760.45511
40698,4814201.5822
40699,4171546.67318
40700,3768442.71536
40701,4855069.32389
40702,5483367.56115
40703,4565548.96776
40704,4283632.72199
40705,4525663.53171
40706,4908253.34537
40707,3327345.67596
40708,4667264.90028
40709,4109416.97029
40710,5627655.52743
40711,4447923.31568
40712,5000864.70726
40713,3811834.88604
40714,4044016.12703
40715,4350752.62168
40716,4567247.97783
40717,4270034.69067
40718,4205238.44636
40719,4902439.04689
40720,4023032.76738
40721,4564474.31632
40722,3998924.15987
40723,4656034.0068
40724,3616526.15684
40725,4383584.71609
40726,5340667.10261
40727,5043304.59954
40728,4482336.65441
40729,4156590.21928
40730,3628906.525
40731,4399361.61464
40732,4209363.30772
40733,4486318.90727
40734,3389278.10566
40735,4035442.7058
40736,4192715.51489
40737,4789209.09015
40738,4087734.66895
40739,3934929.07991
40740,6298627.36124
40741,3939379.29445
40742,4313472.43123
40743,4527881.84176
40744,3840843.47467
40745,5609191.35142
40746,4404318.487
40747,3792687.9769
40748,4190917.50721
40749,3118162.27744
40750,4636009.23642
40751,4911062.52035
40752,4091463.96033
40753,4091187.90602
40754,4640250.82097
40755,3783752.04339
40756,3284323.17801
40757,4369940.39096
40758,5111607.7501
40759,4180291.41527
40760,3892797.90311
40761,4880276.17578
40762,4124136.19183
40763,3946472.79054
40764,4813476.04402
40765,5610421.01168
40766,4143240.73233
40767,7154217.69921
40768,4681089.71033
40769,4508504.04234
40770,5241246.04559
40771,4588473.15557
40772,3945885.58487
40773,4119003.90833
40774,4531723.81702
40775,4509090.94673
40776,4967989.28858
40777,4635021.16634
40778,3514402.80182
40779,4589211.2729
40780,3623109.68962
40781,5012366.29341
40782,4258010.55659
40783,4801042.66481
40784,3728385.79832
40785,3546337.52286
40786,4314792.33359
40787,4007503.75608
40788,3764572.64167
40789,4581352.24483
40790,4012170.05053
40791,5322613.00461
40792,3365125.4711
40793,4808511.71755
40794,5465593.73842
40795,4130085.59295
40796,3292855.43648
40797,5791921.93965
40798,5227510.11094
40799,4576220.96312
40800,5238179.43819
40801,4179111.95671
40802,3392759.62072
40803,4499450.7535
40804,3616862.42204
40805,4326614.7418
40806,3772786.40711
40807,4016013.23208
40808,3245063.38884
40809,4197551.07457
40810,4150642.16629
40811,4458661.22118
40812,5305488.65571
40813,7803097.57209
40814,4177565.6318
40815,4560484.24778
40816,4570934.94272
40817,3818921.08338
40818,4392120.46904
40819,4630985.06945
40820,4730905.29037
40821,3917076.69794
40822,4104096.44464
40823,4196748.2649
40824,7230526.72633
40825,4020425.42548
40826,4140491.75513
40827,5034087.77114
40828,6056780.24124
40829,4041602.87387
40830,3892601.52868
40831,4414970.69385
40832,3349218.46771
40833,4241518.68364
40834,4043801.54646
40835,3481774.56094
40836,4108704.08797
40837,3817412.81697
40838,4933500.62405
40839,5437911.52621
40840,4782775.38276
40841,3566159.52301
40842,3901707.30612
40843,3714371.47477
40844,4447173.86892
40845,4072146.15399
40846,4411345.23856
40847,4605726.11728
40848,3827590.52742
40849,7215016.29419
40850,4413420.76949
40851,4142480.85096
40852,5104534.9807
40853,3910246.87247
40854,4387596.26066
40855,3740732.06105
40856,3863290.60085
40857,4074401.8156
40858,3595195.78278
40859,4065233.84603
40860,5024624.51509
40861,4782917.63828
40862,5254402.61736
40863,4685834.0231
40864,3770843.89299
40865,4706215.97509
40866,4037882.84376
40867,3819969.66427
40868,4182578.75027
40869,3573533.97572
40870,4879669.69118
40871,3592482.01007
40872,3867899.56505
40873,3988097.86636
40874,3756162.4173
40875,3877939.45258
40876,4254059.59769
40877,3198730.36486
40878,3972036.73045
40879,3735813.30451
40880,4221513.89021
40881,4473935.44491
40882,4239447.7334
40883,3591134.63814
40884,5092434.12359
40885,4423684.91925
40886,4477620.44388
40887,3989955.82606
40888,4753306.40617
40889,4332503.93761
40890,5258655.51433
40891,3797620.00725
40892,3918327.70678
40893,3646553.97425
40894,5245263.47879
40895,4091822.29531
40896,4012344.27341
40897,4426719.9639
40898,4733843.95229
40899,3695969.5795
40900,4360091.9592
40901,5907444.39444
40902,2769382.02961
40903,4064728.15807
40904,3606138.00511
40905,4450504.00654
40906,3808149.09463
40907,4423203.12703
40908,3829819.94661
40909,4763409.27123
40910,3387839.63751
40911,4232638.1216
40912,4360508.67199
40913,5182975.76405
40914,4352461.2229
40915,3766650.48986
40916,3518441.93106
40917,2910984.0476
40918,4633591.82166
40919,3374817.42658
40920,4369429.52044
40921,4392843.22845
40922,4010231.89093
40923,4308954.34719
40924,3722717.34639
40925,5196833.88169
40926,4435339.96788
40927,4676866.65584
40928,4407740.51538
40929,4819886.41332
40930,3949175.1098
40931,4304660.8392
40932,4498245.79385
40933,4243747.63648
40934,3926329.48301
40935,4476998.3741
40936,3891459.21589
40937,3368429.00996
40938,3637738.58523
40939,4633672.48868
40940,4704217.83631
40941,4200541.71562
40942,4050911.01124
40943,5069083.1821
40944,5021468.06279
40945,3505235.06554
40946,4114826.80179
40947,4612874.91943
40948,4096701.25476
40949,4169622.31837
40950,4348461.16675
40951,4217593.73328
40952,3735633.96498
40953,3950979.00285
40954,4894984.71438
40955,4332913.93738
40956,4538524.28218
40957,4513275.07888
40958,4081809.86381
40959,4282000.82688
40960,4405708.43278
40961,3818274.62093
40962,5569265.47696
40963,4418664.03387
40964,4495614.40389
40965,3856374.86499
40966,3854804.70165
40967,4637629.98233
40968,3893109.31191
40969,4298219.15368
40970,4524124.43129
40971,3260326.83358
40972,5771182.54993
40973,4317065.12117
40974,4409236.1401
40975,4102421.42292
40976,4222721.36021
40977,4259791.92359
40978,4415727.27961
40979,4567283.32486
40980,4723756.26497
40981,3998710.58816
40982,4041067.88066
40983,4716890.84022
40984,4655614.46056
40985,5261978.01732
40986,4665062.28838
40987,4438619.83048
40988,4594465.2303
40989,4871399.31326
40990,4706570.44652
40991,5192928.51433
40992,4271082.11075
40993,3584784.903
40994,4086723.24245
40995,3993270.90291
40996,4515384.9495
40997,4525657.24632
40998,4362983.07134
40999,3973194.79816
41000,4044116.19239
41001,3909090.67285
41002,4172388.85269
41003,4809662.01826
41004,5854430.53266
41005,4556428.35093
41006,4610692.02819
41007,3820093.76459
41008,5434276.55419
41009,5489902.07408
41010,3724084.98989
41011,4686073.25139
41012,3500972.2864
41013,4117850.32113
41014,4499130.10621
41015,4534945.03044
41016,3696947.35164
41017,4011287.39835
41018,3995322.84346
41019,5588332.8258
41020,4351927.94236
41021,5103608.4017
41022,5000540.99098
41023,4160629.90525
41024,4989359.06552
41025,4773712.80435
41026,4607830.78854
41027,4246549.17576
41028,4569741.96918
41029,3717067.2034
41030,4700643.53304
41031,4531765.76082
41032,4531287.02936
41033,3925539.42051
41034,3056671.83618
41035,3490556.94479
41036,3833620.29209
41037,4491783.85847
41038,4200593.24064
41039,3829872.87937
41040,4222562.59144
41041,3473520.14576
41042,4302533.06856
41043,3726344.03807
41044,4070386.955
41045,4154136.02256
41046,3572047.97297
41047,4091125.3738
41048,3669168.7039
41049,3772621.76782
41050,3600552.94052
41051,4208159.80172
41052,3302718.94818
41053,3639723.1411
41054,5042013.64049
41055,3834675.33921
41056,4489115.99495
41057,4457170.51089
41058,4101796.54728
41059,4043816.72849
41060,3165330.64129
41061,4253381.10171
41062,4185585.3755
41063,4735059.02453
41064,4289845.07459
41065,3265888.37937
41066,4839955.27386
41067,4075826.17955
41068,4966366.24034
41069,4000016.47118
41070,4194901.54018
41071,4931983.87249
41072,4509720.37221
41073,4225985.29325
41074,4017514.85022
41075,3739327.6878
41076,3667400.76061
41077,3840137.89431
41078,3084770.98765
41079,3932253.50322
41080,4203739.87284
41081,5364071.15959
41082,4706971.46574
41083,5026325.20983
41084,4072022.58387
41085,5662166.81769
41086,4023554.95288
41087,5527370.16839
41088,3614607.31784
41089,4039993.7892
41090,3366552.02317
41091,5478475.04165
41092,3840511.22061
41093,3133832.00085
41094,4406426.69795
41095,3201011.82076
41096,5065345.21894
41097,4701261.62003
41098,4376996.47582
41099,3693161.98294
41100,3712475.35767
41101,3639856.69631
41102,3703287.76818
41103,4936057.77758
41104,3877162.04852
41105,4704625.4788
41106,3881587.46131
41107,4253238.42961
41108,3775055.19506
41109,4336958.56045
41110,4336308.72883
41111,3518855.82157
41112,6017408.48278
41113,3777176.53487
41114,4544952.50316
41115,4910442.83803
41116,3984394.25591
41117,5424324.95542
41118,4180135.03781
41119,3819256.09472
41120,4524939.68045
41121,4420829.78501
41122,5219684.62696
41123,4952872.38995
41124,5860204.35419
41125,4724676.6619
41126,3599615.60594
41127,4152499.51402
41128,5069644.09135
41129,4530840.26564
41130,3662421.3572
41131,3737037.96661
41132,3679349.21453
41133,4061961.67959
41134,4681185.50805
41135,4370814.47591
41136,5003053.91555
41137,4134791.99338
41138,4180777.54914
41139,4742815.31408
41140,4334008.01984
41141,4361131.92826
41142,5030692.09501
41143,4042354.59063
41144,3934965.31821
41145,3386333.68114
41146,4621430.65136
41147,4613882.32753
41148,6342204.72206
41149,4174339.85641
41150,3146479.11879
41151,3603856.08857
41152,5870016.35831
41153,4116953.71861
41154,3419941.29198
41155,3820706.80098
41156,4521986.10706
41157,4580009.27842
41158,4425984.03931
41159,4073293.25437
41160,4061011.71455
41161,4523345.95622
41162,4569590.30014
41163,3207892.10686
41164,3398113.20002
41165,4758568.11355
41166,4517628.84916
41167,4219209.86057
41168,3836370.59767
41169,3862562.13004
41170,4163413.02495
41171,3845384.00912
41172,4561622.19691
41173,4137364.17724
41174,4627209.91586
41175,3596375.2649
41176,4182068.34972
41177,4919674.87715
41178,4448998.35776
41179,4597787.06782
41180,4650222.15791
41181,6405997.66939
41182,4865783.78968
41183,4464112.10207
41184,5166835.79224
41185,3355130.29803
41186,3658099.23906
41187,3562282.47001
41188,5084054.46399
41189,3842097.02991
41190,3995607.2885
41191,4144405.31388
41192,3463660.44433
41193,3999259.45222
41194,4368821.35286
41195,4944718.54126
41196,4579745.99317
41197,4473489.60094
41198,4920871.00563
41199,5725305.4787
41200,4660738.04626
41201,3220844.34165
41202,4422478.55128
41203,4752910.05107
41204,4080401.15176
41205,4472387.38884
41206,3509015.349
41207,6798570.10537
41208,5989085.77278
41209,4672155.04801
41210,4317760.65671
41211,4422843.63838
41212,4505774.93238
41213,4312513.38983
41214,4475023.83917
41215,4620424.99059
41216,4917630.43175
41217,4000848.50977
41218,4905712.97215
41219,4596816.63241
41220,3918966.68882
41221,4143508.13535
41222,4652420.31111
41223,4058989.33519
41224,4776375.10997
41225,4538121.3264
41226,4358532.78665
41227,4008306.94674
41228,3217063.63356
41229,4149427.17437
41230,4659569.6825
41231,4638504.7732
41232,3570484.57289
41233,4895493.70296
41234,3810233.53811
41235,3174075.06052
41236,4517195.45031
41237,4072557.88626
41238,4575960.69319
41239,3505540.24194
41240,4985999.63456
41241,3993554.95071
41242,3787990.38798
41243,3459229.80565
41244,4036217.85386
41245,4771649.87769
41246,3876418.55749
41247,3521192.99684
41248,4527838.88321
41249,4399783.33087
41250,4187531.03195
41251,3848820.73459
41252,3923548.24775
41253,4280434.4436
41254,3771157.95586
41255,5582747.42139
41256,5861075.75918
41257,5775380.57623
41258,4263264.49122
41259,4042898.76775
41260,4178038.07342
41261,3782834.46911
41262,5869897.86433
41263,4180774.1734
41264,4235241.20485
41265,3446450.31507
41266,2975798.46733
41267,4203138.18908
41268,5400599.80454
41269,3087063.68311
41270,5264596.3614
41271,3772713.04535
41272,4679698.71148
41273,5116009.77438
41274,3824313.6618
41275,4630875.31611
41276,4397842.02507
41277,4491612.10153
41278,5508437.08855
41279,4625728.24052
41280,5934566.19634
41281,4701370.60528
41282,4257030.75462
41283,4019488.86825
41284,3389369.68824
41285,6128877.53531
41286,4747345.91618
41287,4817690.25671
41288,5531420.35426
41289,3364017.2067
41290,4063455.89774
41291,3997910.54103
41292,3625323.43146
41293,4190091.04209
41294,5426999.08699
41295,4291934.68677
41296,4965717.43723
41297,3669560.28392
41298,4834767.29225
41299,4805394.62921
41300,4474322.53983
41301,4636715.47569
41302,5006148.09428
41303,3613454.09512
41304,3796360.05945
41305,4255200.45047
41306,5375971.8199
41307,4710463.9898
41308,3559721.46647
41309,3961053.92513
41310,4180192.77809
41311,4189208.39569
41312,4003676.37531
41313,4075115.91464
41314,3157275.7765
41315,4096370.71272
41316,5662003.13913
41317,4963134.61006
41318,4373662.70481
41319,3775617.42324
41320,3721430.76106
41321,4657425.47719
41322,3317422.72782
41323,4479510.29817
41324,4245972.15175
41325,4878541.94549
41326,4514963.10206
41327,7508000.55026
41328,3771207.28372
41329,3964286.04316
41330,4226799.83387
41331,4158036.21931
41332,5650984.73236
41333,4931165.69469
41334,4323221.58448
41335,3588783.60676
41336,5342970.01686
41337,4946842.26558
41338,3590194.28587
41339,3982496.41199
41340,3776820.44529
41341,5412266.13784
41342,4308062.72047
41343,4423514.94031
41344,4478430.33189
41345,3722920.27928
41346,3492589.38046
41347,3745966.80267
41348,4138613.29118
41349,3711741.96438
41350,5081915.22416
41351,3660543.83312
41352,4929703.63042
41353,4108732.65458
41354,4150506.01995
41355,4261740.35597
41356,4521239.72238
41357,4875729.66024
41358,3690711.92458
41359,6086815.89336
41360,4296400.80346
41361,3923390.16653
41362,5026728.45782
41363,3752922.41628
41364,4615078.77217
41365,3548156.15319
41366,4984297.78485
41367,4053464.96826
41368,4317470.93161
41369,3373012.80074
41370,4232287.18534
41371,5818519.6974
41372,3505165.35843
41373,4245956.65891
41374,3557941.38631
41375,4490091.0484
41376,4406818.85256
41377,5858816.60455
41378,4473310.73958
41379,3421467.67131
41380,4754656.7093
41381,3416313.98807
41382,4029533.83347
41383,4726859.53481
41384,4673251.64212
41385,3836715.92398
41386,4355596.99306
41387,4075609.24444
41388,4322612.28995
41389,4528135.92207
41390,4246123.26182
41391,4890166.70554
41392,3419856.62891
41393,4642885.74636
41394,4107142.42703
41395,4571555.23188
41396,4488226.81273
41397,4523577.59461
41398,4149576.18267
41399,4567735.69604
41400,3663351.73696
41401,4439271.13108
41402,4648595.63136
41403,3863437.07914
41404,5419634.50016
41405,5119614.94381
41406,4260448.53066
41407,4970102.3644
41408,4238307.22128
41409,3721708.4738
41410,4180561.135
41411,3406527.6537
41412,4537155.15736
41413,4263701.9712
41414,4993321.81669
41415,4923075.69001
41416,3356471.31092
41417,4750211.53869
41418,5324326.57143
41419,5110580.60576
41420,3854371.86698
41421,4087971.27242
41422,4668220.76048
41423,4836723.67053
41424,4839395.34027
41425,5105147.97388
41426,3372001.6869
41427,3732911.09819
41428,4925131.27457
41429,3740230.51044
41430,3606892.98832
41431,3645703.94836
41432,3189612.59147
41433,4917035.90582
41434,3852062.14328
41435,4374237.75876
41436,4003077.39526
41437,3702582.66961
41438,3712247.45766
41439,4732930.61627
41440,3760026.20664
41441,4781376.42834
41442,4749852.27808
41443,4451923.48801
41444,4127530.10152
41445,4669516.11801
41446,6782123.57145
41447,3977525.60348
41448,3497464.13168
41449,4612266.65593
41450,3953521.34675
41451,3445771.14301
41452,4193469.62779
41453,3570160.80749
41454,4431120.51138
41455,4810170.51479
41456,4484228.2552
41457,4061678.55072
41458,4526413.8415
41459,3447267.1759
41460,4408333.08801
41461,3872389.20753
41462,4314724.72242
41463,4593744.97161
41464,4882687.96769
41465,3987003.69628
41466,3432549.29604
41467,4291420.6522
41468,3072755.29916
41469,3807525.68951
41470,4304089.97218
41471,4001067.7982
41472,4213541.29661
41473,4746386.08574
41474,4067969.6293
41475,3806135.94412
41476,3031142.20407
41477,4632528.84256
41478,3456775.77161
41479,4745848.82701
41480,4118285.44704
41481,4373648.86524
41482,4020880.91914
41483,4578823.08966
41484,4191604.05625
41485,4114256.28139
41486,4226300.11893
41487,3902891.88711
41488,3915200.9025
41489,4414082.58302
41490,4043891.2012
41491,4278578.442
41492,4005976.49446
41493,4281972.1915
41494,4277451.65206
41495,3921653.8474
41496,4571604.65105
41497,6170596.86488
41498,4901270.64366
41499,4264134.83159
41500,4378138.0242
41501,4158566.17411
41502,3852306.89481
41503,4511811.70102
41504,4331650.80003
41505,5131393.4826
41506,4869356.80021
41507,3476643.56186
41508,4266313.31162
41509,4561612.71658
41510,3847544.70723
41511,3579030.27823
41512,4404547.38619
41513,3991736.8015
41514,4129121.39393
41515,4878688.77413
41516,4847034.05915
41517,4928885.48578
41518,4871360.74897
41519,4768093.92744
41520,5433221.75383
41521,6148687.14429
41522,4918109.26072
41523,4113910.9023
41524,4095141.94812
41525,4523234.55553
41526,4771067.76444
41527,4498728.49198
41528,4484049.42044
41529,4353233.2141
41530,4092527.14451
41531,4686721.82318
41532,5082809.14697
41533,4956153.56665
41534,3547050.09808
41535,4032263.20648
41536,4527322.29507
41537,4676895.14153
41538,3038844.45552
41539,3595259.1121
41540,3189628.59973
41541,3884748.04497
41542,4671496.69159
41543,3367361.96134
41544,4136540.0787
41545,3689693.88089
41546,4832547.3709
41547,4364496.0889
41548,4069960.66165
41549,4177833.62195
41550,3563617.65091
41551,3896432.81995
41552,4977904.31807
41553,3761567.44491
41554,3509638.94609
41555,4403263.98295
41556,3496343.85763
41557,3451691.12937
41558,4817708.31911
41559,3550051.59331
41560,7607330.87325
41561,3197639.00128
41562,4240610.32739
41563,4032213.81144
41564,4794930.19518
41565,3846176.48944
41566,3627718.24444
41567,3583772.58637
41568,4661802.32868
41569,4699643.61359
41570,4898593.59894
41571,4277845.5767
41572,4315248.78447
41573,4126997.90621
41574,4844277.99517
41575,4474245.29094
41576,3790353.40716
41577,3985518.57338
41578,5793417.86547
41579,6739278.51662
41580,4433537.46398
41581,5300484.51725
41582,4883491.82602
41583,3678515.62975
41584,4292925.66928
41585,4498402.3707
41586,3862509.71018
41587,3808584.55011
41588,4417599.3965
41589,4440472.40775
41590,4556299.96413
41591,4467726.77261
41592,5559851.93791
41593,4329927.40359
41594,3697375.908
41595,3865941.85561
41596,4272703.92794
41597,3948950.15371
41598,4912478.95021
41599,3864940.53293
41600,3757796.20417
41601,3989178.77009
41602,4313356.90289
41603,3954451.51132
41604,3097301.27308
41605,3665032.78387
41606,6557746.91804
41607,4938679.40584
41608,4417377.10581
41609,4603653.9675
41610,4653356.94538
41611,3915152.3276
41612,5689708.00544
41613,3704711.38828
41614,4029358.52088
41615,4718785.12764
41616,4193736.5145
41617,5544392.89147
41618,4172560.09599
41619,3098494.70587
41620,4064126.46478
41621,6345864.98775
41622,3510866.05759
41623,5268515.89093
41624,3336337.45827
41625,4448751.50957
41626,4312394.21068
41627,4346583.13974
41628,4519164.13204
41629,3806664.72662
41630,3404661.96463
41631,3872483.68803
41632,3741325.94982
41633,3994298.50496
41634,4635068.14461
41635,3739910.27495
41636,5707159.64759
41637,3942356.1454
41638,4138223.27614
41639,3760386.4341
41640,4017704.21385
41641,3339165.34115
41642,4059264.30582
41643,5030562.23052
41644,4911059.04151
41645,3823340.49911
41646,5232172.87352
41647,4209693.22712
41648,4626139.24796
41649,7033695.87031
41650,4536023.77698
41651,5031713.85744
41652,4198693.35176
41653,4354730.00449
41654,4643716.52312
41655,3959648.61943
41656,4233408.72168
41657,3636623.43729
41658,4962824.98782
41659,5351211.65038
41660,4479945.70665
41661,4030536.22265
41662,3958970.64166
41663,5375578.57804
41664,3814129.80317
41665,4528358.3121
41666,5015150.87481
41667,3511317.38331
41668,4162817.00579
41669,4306147.73663
41670,3536722.66009
41671,3932871.92973
41672,4735073.76708
41673,3289699.70015
41674,4835739.14349
41675,4041916.20537
41676,4088485.71329
41677,4142093.99216
41678,4339891.3739
41679,3571039.2958
41680,4013698.0489
41681,4187728.6793
41682,3117233.53041
41683,3689460.46979
41684,3600539.55757
41685,5071737.07589
41686,3634417.29249
41687,3915976.12283
41688,4292115.21264
41689,3573366.19896
41690,4688979.17156
41691,4162167.77276
41692,3104761.70438
41693,4212758.51858
41694,3498518.01188
41695,3791380.49033
41696,5126177.71665
41697,5009838.47166
41698,4298070.90396
41699,5997733.05553
41700,4531785.89262
41701,4002643.5453
41702,4662288.64207
41703,4575312.40209
41704,4379095.40722
41705,3929434.07705
41706,3079770.57323
41707,4694006.15301
41708,3871747.92657
41709,7604943.38496
41710,4862782.19879
41711,4493058.55631
41712,3613223.20118
41713,3889058.23705
41714,4798769.73909
41715,4375037.27698
41716,4691903.88598
41717,4671011.12682
41718,4601632.94988
41719,3176510.37643
41720,4275180.27054
41721,3489403.45265
41722,3387073.63733
41723,4609285.35718
41724,3839362.25259
41725,5210100.13524
41726,3331394.48267
41727,5458277.56131
41728,4174271.3018
41729,3602440.17789
41730,4625965.67568
41731,5067888.26261
41732,4437800.76134
41733,5997587.612
41734,3961029.98766
41735,5426753.08702
41736,4227537.91104
41737,5063870.87303
41738,4517727.67431
